trackName;artistName;endTime;msPlayed;TrackID;Popularity;msDuration;Release_day;Uri;Acousticness;Danceability;Energy;Speechiness;Instrumentalness;Liveness;Valence;Loudeness;Tempo;Time_signature;Key;Mode;uri2;id2
Better Days;OneRepublic;2020-04-06 16:34;4671;6kfUXAS4K8zpNCADiFqMCt;57;144530;2020-05-29;spotify:track:6kfUXAS4K8zpNCADiFqMCt;0.221;0.617;0.724;0.0439;0;0.236;0.247;-5.02;4;5;1;144530;spotify:track:6kfUXAS4K8zpNCADiFqMCt;6kfUXAS4K8zpNCADiFqMCt
This I Vow;Armin van Buuren;2020-04-06 16:34;5034;7CKFGyBsqXDGgvQoZ72Q6s;51;220583;2020-04-03;spotify:track:7CKFGyBsqXDGgvQoZ72Q6s;0.0164;0.337;0.698;0.0367;0.0032;0.123;0.161;-6.86;4;0;1;220583;spotify:track:7CKFGyBsqXDGgvQoZ72Q6s;7CKFGyBsqXDGgvQoZ72Q6s
Classic;MKTO;2020-04-06 16:37;175426;6FE2iI43OZnszFLuLtvvmg;82;175426;2012;spotify:track:6FE2iI43OZnszFLuLtvvmg;0.0384;0.72;0.791;0.124;0;0.157;0.756;-4.689;4;1;1;175427;spotify:track:6FE2iI43OZnszFLuLtvvmg;6FE2iI43OZnszFLuLtvvmg
End of Time;K-391;2020-04-06 16:39;91230;67O8CWXxPsfz8orZVGMQwf;74;187560;2020-03-06;spotify:track:67O8CWXxPsfz8orZVGMQwf;0.267;0.81;0.7;0.0399;6.69e-05;0.137;0.193;-5.664;4;4;0;187560;spotify:track:67O8CWXxPsfz8orZVGMQwf;67O8CWXxPsfz8orZVGMQwf
Heading Home;Alan Walker;2020-04-06 16:40;1280;22O2Zdfj3jnJZDSzlDMAJp;68;184889;2020-04-01;spotify:track:22O2Zdfj3jnJZDSzlDMAJp;0.0269;0.73;0.789;0.034;0;0.129;0.106;-3.982;4;10;1;184889;spotify:track:22O2Zdfj3jnJZDSzlDMAJp;22O2Zdfj3jnJZDSzlDMAJp
Who Needs Love;Tory Lanez;2020-04-06 16:41;72448;7uDTc1eJwsD7iMZLhdp8LH;67;173870;2020-04-10;spotify:track:7uDTc1eJwsD7iMZLhdp8LH;0.0462;0.76;0.674;0.129;0;0.22;0.431;-7.043;4;7;1;173870;spotify:track:7uDTc1eJwsD7iMZLhdp8LH;7uDTc1eJwsD7iMZLhdp8LH
Skinny Love;Birdy;2020-04-07 01:26;3520;4RL77hMWUq35NYnPLXBpih;76;201080;2011-11-04;spotify:track:4RL77hMWUq35NYnPLXBpih;0.952;0.379;0.29;0.051;0.00106;0.118;0.169;-8.485;4;4;1;201080;spotify:track:4RL77hMWUq35NYnPLXBpih;4RL77hMWUq35NYnPLXBpih
Something I Need;OneRepublic;2020-04-07 23:34;4586;5aIZ2jtxZ4o4GHQXTybkIa;60;240080;2013-01-01;spotify:track:5aIZ2jtxZ4o4GHQXTybkIa;0.134;0.683;0.591;0.0314;0;0.235;0.628;-6.955;4;7;1;240080;spotify:track:5aIZ2jtxZ4o4GHQXTybkIa;5aIZ2jtxZ4o4GHQXTybkIa
This I Vow;Armin van Buuren;2020-04-08 12:53;112362;7CKFGyBsqXDGgvQoZ72Q6s;51;220583;2020-04-03;spotify:track:7CKFGyBsqXDGgvQoZ72Q6s;0.0164;0.337;0.698;0.0367;0.0032;0.123;0.161;-6.86;4;0;1;220583;spotify:track:7CKFGyBsqXDGgvQoZ72Q6s;7CKFGyBsqXDGgvQoZ72Q6s
Like It Is;Kygo;2020-04-08 12:56;183067;3frUvGrmGcay91lvFbOgsN;73;183067;2020-03-27;spotify:track:3frUvGrmGcay91lvFbOgsN;0.121;0.794;0.728;0.114;8.82e-06;0.227;0.36;-6.759;4;1;1;183067;spotify:track:3frUvGrmGcay91lvFbOgsN;3frUvGrmGcay91lvFbOgsN
