trackName;artistName;endTime;msPlayed;TrackID;Popularity;msDuration;Release_day;Uri;Acousticness;Danceability;Energy;Speechiness;Instrumentalness;Liveness;Valence;Loudeness;Tempo;Time_signature;Key;Mode;uri2;id2
Where Did You Sleep Last Night;Nirvana;2020-05-11 10:19;306066;551qy5vUgrUfEUc4dCNfht;70;306066;1994-11-01;spotify:track:551qy5vUgrUfEUc4dCNfht;0.667;0.573;0.59;0.0557;0.000397;0.691;0.364;-8.43;3;3;1;306067;spotify:track:551qy5vUgrUfEUc4dCNfht;551qy5vUgrUfEUc4dCNfht
No Excuses;Alice In Chains;2020-05-11 10:24;255573;4PtZE0h5oyPhCtPjg3NeYQ;65;255573;1994;spotify:track:4PtZE0h5oyPhCtPjg3NeYQ;0.0206;0.527;0.838;0.0323;0.00062;0.07;0.721;-6.013;4;3;1;255573;spotify:track:4PtZE0h5oyPhCtPjg3NeYQ;4PtZE0h5oyPhCtPjg3NeYQ
Gone Away;The Offspring;2020-05-11 10:28;268826;5BnFZLH99sYav2cxJFGO2n;66;268826;1997-02-04;spotify:track:5BnFZLH99sYav2cxJFGO2n;0.012;0.45;0.945;0.0806;0.00687;0.0683;0.294;-3.995;4;3;1;268827;spotify:track:5BnFZLH99sYav2cxJFGO2n;5BnFZLH99sYav2cxJFGO2n
Where Is My Mind?;Pixies;2020-05-11 10:32;236973;7wCmS9TTVUcIhRalDYFgPy;79;234973;1988-03-21;spotify:track:7wCmS9TTVUcIhRalDYFgPy;0.0204;0.519;0.441;0.0353;0.000453;0.076;0.25;-14.178;4;4;1;234973;spotify:track:7wCmS9TTVUcIhRalDYFgPy;7wCmS9TTVUcIhRalDYFgPy
No Rain;Blind Melon;2020-05-11 10:39;217106;6txWz9UapYHVxEd7dDIHXT;76;217106;1992-01-01;spotify:track:6txWz9UapYHVxEd7dDIHXT;0.619;0.389;0.476;0.0316;5.09e-05;0.255;0.566;-9.342;4;9;1;217107;spotify:track:6txWz9UapYHVxEd7dDIHXT;6txWz9UapYHVxEd7dDIHXT
Joker And The Thief;Wolfmother;2020-05-11 10:44;280466;6dNJ3lasVLPd0078T9yqlm;65;279666;2005-01-01;spotify:track:6dNJ3lasVLPd0078T9yqlm;0.0195;0.264;0.8;0.0537;0.00744;0.406;0.465;-2.427;4;0;1;279667;spotify:track:6dNJ3lasVLPd0078T9yqlm;6dNJ3lasVLPd0078T9yqlm
Pretty Fly (For A White Guy);The Offspring;2020-05-11 10:47;188666;3SFXsFpeGmBTtQvKiwYMDA;74;188666;1998-11-16;spotify:track:3SFXsFpeGmBTtQvKiwYMDA;0.088;0.723;0.895;0.102;0;0.0717;0.963;-3.707;4;11;0;188667;spotify:track:3SFXsFpeGmBTtQvKiwYMDA;3SFXsFpeGmBTtQvKiwYMDA
Otherside;Red Hot Chili Peppers;2020-05-11 10:51;255373;64BbK9SFKH2jk86U3dGj2P;79;255373;1999-06-08;spotify:track:64BbK9SFKH2jk86U3dGj2P;0.00316;0.458;0.795;0.0574;0.000202;0.0756;0.513;-3.265;4;0;1;255373;spotify:track:64BbK9SFKH2jk86U3dGj2P;64BbK9SFKH2jk86U3dGj2P
Lounge Act;Nirvana;2020-05-11 10:54;156426;4iuPYtP5sSsmeG7mcoMoKY;58;156426;1991-09-26;spotify:track:4iuPYtP5sSsmeG7mcoMoKY;1.26e-05;0.341;0.964;0.107;0.000103;0.151;0.459;-5.327;4;11;0;156427;spotify:track:4iuPYtP5sSsmeG7mcoMoKY;4iuPYtP5sSsmeG7mcoMoKY
Wake Up;Rage Against The Machine;2020-05-11 11:00;363853;2QiqwOVUctPRVggO9G1Zs5;64;363853;1992;spotify:track:2QiqwOVUctPRVggO9G1Zs5;0.00563;0.411;0.893;0.139;0.00967;0.149;0.513;-3.646;4;7;1;363853;spotify:track:2QiqwOVUctPRVggO9G1Zs5;2QiqwOVUctPRVggO9G1Zs5
Jeremy;Pearl Jam;2020-05-11 11:06;318226;62nQ8UZVqR2RMvkJHkcO2o;73;318226;1991-08-27;spotify:track:62nQ8UZVqR2RMvkJHkcO2o;0.0404;0.285;0.846;0.0438;0;0.182;0.287;-6.472;4;2;1;318227;spotify:track:62nQ8UZVqR2RMvkJHkcO2o;62nQ8UZVqR2RMvkJHkcO2o
Song 2 - 2012 Remaster;Blur;2020-05-11 11:08;121160;1FTSo4v6BOZH9QxKc3MbVM;77;121160;1997-02-10;spotify:track:1FTSo4v6BOZH9QxKc3MbVM;0.00178;0.674;0.789;0.0676;0.0071;0.0754;0.918;-6.903;4;8;1;121160;spotify:track:1FTSo4v6BOZH9QxKc3MbVM;1FTSo4v6BOZH9QxKc3MbVM
You Know You're Right;Nirvana;2020-05-11 11:11;217000;5O8L4I2S4izFGDjvP7xAKv;63;217000;2002-10-29;spotify:track:5O8L4I2S4izFGDjvP7xAKv;0.0407;0.289;0.716;0.106;0.00123;0.135;0.344;-6.53;4;5;0;217000;spotify:track:5O8L4I2S4izFGDjvP7xAKv;5O8L4I2S4izFGDjvP7xAKv
Best of You;Foo Fighters;2020-05-11 11:16;255626;5FZxsHWIvUsmSK1IAvm2pp;77;255626;2005-06-14;spotify:track:5FZxsHWIvUsmSK1IAvm2pp;0.000769;0.366;0.94;0.0696;9.42e-05;0.188;0.369;-5.119;4;1;0;255627;spotify:track:5FZxsHWIvUsmSK1IAvm2pp;5FZxsHWIvUsmSK1IAvm2pp
Jane Says;Jane's Addiction;2020-05-12 08:37;287000;7c1Dar0pIAW7w5TzaGjt9t;66;287000;1988-08-23;spotify:track:7c1Dar0pIAW7w5TzaGjt9t;0.0385;0.402;0.597;0.0327;2.09e-06;0.109;0.496;-9.258;4;2;1;287000;spotify:track:7c1Dar0pIAW7w5TzaGjt9t;7c1Dar0pIAW7w5TzaGjt9t
Elderly Woman Behind the Counter in a Small Town (Remastered);Pearl Jam;2020-05-12 08:39;124194;5lHgBqh9VwAAzQma55gHRY;64;196186;1993-10-19;spotify:track:5lHgBqh9VwAAzQma55gHRY;0.0519;0.291;0.493;0.028;9.15e-06;0.101;0.183;-9.461;3;7;1;196187;spotify:track:5lHgBqh9VwAAzQma55gHRY;5lHgBqh9VwAAzQma55gHRY
Dreaming of Me - Single Version;Depeche Mode;2020-05-12 08:43;224626;4ibvfZCG1fRpNrWzmye999;29;224626;1985-10-15;spotify:track:4ibvfZCG1fRpNrWzmye999;0.154;0.795;0.901;0.0462;0.0109;0.0153;0.956;-5.099;4;6;0;224627;spotify:track:4ibvfZCG1fRpNrWzmye999;4ibvfZCG1fRpNrWzmye999
New Life;Depeche Mode;2020-05-12 08:47;224066;5yAcJtUiOFTdvePkHb4hs8;49;224173;1981-11-02;spotify:track:5yAcJtUiOFTdvePkHb4hs8;0.122;0.659;0.873;0.0426;0.297;0.0771;0.71;-7.975;4;7;1;224173;spotify:track:5yAcJtUiOFTdvePkHb4hs8;5yAcJtUiOFTdvePkHb4hs8
Just Can't Get Enough;Depeche Mode;2020-05-12 08:51;221640;0qi4b1l0eT3jpzeNHeFXDT;72;220893;1981-11-02;spotify:track:0qi4b1l0eT3jpzeNHeFXDT;0.403;0.766;0.772;0.0353;0.0584;0.183;0.919;-9.362;4;0;1;220893;spotify:track:0qi4b1l0eT3jpzeNHeFXDT;0qi4b1l0eT3jpzeNHeFXDT
See You;Depeche Mode;2020-05-12 08:55;236000;1Js5V2orgZIw6S4ZdxHLIc;47;274920;1982-09-27;spotify:track:1Js5V2orgZIw6S4ZdxHLIc;0.146;0.611;0.648;0.0276;0.218;0.0645;0.938;-11.5;4;9;0;274920;spotify:track:1Js5V2orgZIw6S4ZdxHLIc;1Js5V2orgZIw6S4ZdxHLIc
The Meaning of Love;Depeche Mode;2020-05-12 08:58;185160;5X1BtrxCNZDKVUPc3OWwfu;32;186600;1982-09-27;spotify:track:5X1BtrxCNZDKVUPc3OWwfu;0.239;0.722;0.552;0.0306;0.00989;0.0699;0.953;-11.15;4;0;1;186600;spotify:track:5X1BtrxCNZDKVUPc3OWwfu;5X1BtrxCNZDKVUPc3OWwfu
Leave In Silence - Single Version;Depeche Mode;2020-05-12 09:02;240573;11OfWdcpWNXAeewqXdXHpE;29;240573;1985-10-15;spotify:track:11OfWdcpWNXAeewqXdXHpE;0.249;0.759;0.809;0.0427;0.0369;0.0732;0.236;-8.675;4;4;0;240573;spotify:track:11OfWdcpWNXAeewqXdXHpE;11OfWdcpWNXAeewqXdXHpE
Get the Balance Right;Depeche Mode;2020-05-12 09:05;193626;0wORXH5RaIXOxKnyltuF9e;47;194466;1983-08-22;spotify:track:0wORXH5RaIXOxKnyltuF9e;0.106;0.764;0.822;0.0263;0.234;0.162;0.839;-9.626;4;10;1;194467;spotify:track:0wORXH5RaIXOxKnyltuF9e;0wORXH5RaIXOxKnyltuF9e
Everything Counts;Depeche Mode;2020-05-12 09:09;237693;4oWQeGyPFyr4EpTrv5v0gJ;52;237693;1985-10-15;spotify:track:4oWQeGyPFyr4EpTrv5v0gJ;0.075;0.634;0.801;0.0258;3.02e-06;0.139;0.659;-6.198;4;9;0;237693;spotify:track:4oWQeGyPFyr4EpTrv5v0gJ;4oWQeGyPFyr4EpTrv5v0gJ
